,NDB_No,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),FoodGroup
5710,18202,0.022748616,3.125781092,0.339016089,1.806530882,0.305236487,2.429703049,3.378672584,0,0,0.228691971,0.127388717,0.20217682,0.155622511,0.075615086,0.060674673,0.070458086,0.040348256,0.230212912,0,0.47571127,0.346081416,0.387453108,0.080341367,0.019590542,0.332217767,0.37865526,0.071736902,0.02580226,0,0.00027107,0,0,0,0,0,0.034204576,0.810047362,0,0.042173987,0.6663952,1.800767999,2.143402178,0,Baked Products
5711,18204,0.20441256,2.731379334,0.508049321,1.236180565,0.498552928,2.469305816,0.307152053,2.056866355,0.175476041,0.397108539,0.236579046,0.50038763,0.237529095,0.410025466,0.130450547,0.146478653,0.04876738,0.299642203,0.001525035,0.459854228,0.544501428,0.633270581,0.229546764,0.148017432,0.569516171,0.338796811,0.68150057,0.232220336,0.044755996,0.007318894,0.009203856,0,0.00097541,0.008125149,0,0.04192819,0.807417339,0,0.139498574,1.200043599,1.034288022,0.747039873,0.102528985,Baked Products
5712,18205,0.457572154,2.566554719,0.379849959,1.231754343,0.406981982,2.24489014,0.212643729,2.749768972,0.040108809,0.327969106,0.127388717,0.854197066,0.401342264,0.349320397,0.072809608,0.068603926,0.048926232,0.113279369,0,0.40633671,0.281479552,0.519187165,0.201673228,0.041357812,0.49832665,0.230870217,0.143473804,0.937401024,0.004711158,0.010029596,0.014463202,0,0,0,0,0.008826987,0.049970454,0.188135755,0.142742727,0.775660845,1.643495684,0.492376254,0.093984903,Baked Products
5713,18206,0.162490112,2.878544169,0.446323702,1.460653251,0.576557808,2.405501359,0.212643729,3.039733654,0.451224106,0.3261963,0.145587105,0.945176635,0.445025776,0.385530438,0.081910809,0.076020567,0.045908055,0.127896062,0,0.360747713,0.281479552,0.519187165,0.12379129,0.05006472,0.553696278,0.607841338,0.16140803,0.225769771,0.016489051,0.011113876,0.015778038,0,0,0,0,0.009930361,0.055230502,0,0.158963491,0.924531372,1.930295103,0.576532908,0.273410626,Baked Products
5714,18208,0.289232399,2.778472081,0.56027869,1.479622773,0.610472974,2.200153682,0.283524972,1.872343376,0.365992886,0.413063793,0.218380658,0.454897846,0.2102269,0.522915595,0.127416813,0.144624493,0.050197043,0.643134485,0.001525035,0.582746306,0.592952826,0.525859969,0.196754369,0.065301808,0.482506756,0.508195217,0.197276481,0.587001404,0.021200209,0.278660116,0.294523381,0,0.164844298,0.008125149,0,0.030894456,0.675916143,0.162390614,0.420117797,0.734177469,1.511743029,1.45379623,0.222146133,Baked Products
5715,18209,0.053946717,2.955069883,0.364655961,1.469505695,0.206882508,2.590314268,0.378033296,3.234800804,0.135367232,0.661256629,0.29117421,0.363918276,0.31943568,0.109695125,0.130450547,0.122374571,0.06687644,0.135204409,0,0.073338821,0.276865133,0.46989452,0.323824899,0.093599258,0.609065905,0.747345907,0.017934226,0.02580226,0,0.00027107,0,0,0,0,0,0.027584335,0.657505976,0,0.034063605,1.862681814,1.14200472,0.528671304,0,Baked Products
5716,18210,0.071495649,2.843224609,0.427331204,1.264634849,0.406981982,2.643851341,0.354406215,2.959899223,0.135367232,0.391790121,0.254777434,0.379081538,0.248449973,0.371685423,0.121349346,0.211374258,0.046384609,0.109625196,0,0.517336006,0.560651894,0.579027145,0.323005089,0.039181085,0.395497341,0.458372156,0.071736902,0.08815772,0,0,0,0,0,0,0,0.001103373,0.420803825,0,0.081103822,0.466335753,1.2517986,1.505845725,0,Baked Products
5717,18211,0.240485365,3.284719113,0.702722425,2.434422084,0.339151652,1.675783721,0.354406215,0.056486626,0.050136012,0.460929554,0.29117421,0.30326523,0.169273608,0.269445306,0.163821617,0.213228419,0.078631444,0.895272436,0,0.640228084,0.595260036,0.817956562,0,0.041357812,0.435047075,0.458372156,0.16140803,0.133311674,0,0.00027107,0,0,0,0,0,0.043031563,0.144651315,0,0.264398459,0.861288792,1.309811312,4.432782249,0,Baked Products
5718,18212,0.165739914,2.595987686,0.474812449,0.961122485,0.373066817,2.698855183,0.448914539,2.824331319,0.240652857,0.421927822,0.254777434,0.525659733,0.26483129,0.41322047,0.109214411,0.185416016,0.041619067,0.412921573,0,0.54508583,0.738307021,0.668571864,0.336122047,0.158901066,0.474596809,0.508195217,0.16140803,0.593451969,0.030622524,0.008132105,0.010518692,0,0.00097541,0.008125149,0,0.04523831,0.06049055,0,0.097324586,0.600804505,0.970933986,0.775158566,0.435748184,Baked Products
5719,18213,0.161840151,2.678399994,0.4653162,1.037632894,0.376458334,2.662185955,0.378033296,2.64131465,0.180489643,0.494612867,0.218380658,0.444789005,0.270291729,0.346125394,0.109214411,0.129791211,0.046066906,0.2046337,0,0.572835654,0.729078183,0.711837461,0.287753264,0.119719982,0.656525586,0.348761423,0.860842825,0.247271654,0,0,0,0,0,0,0,0.001103373,0.597015426,0,0.470402167,0.664516707,0.66039535,1.34371454,0.076896738,Baked Products
5720,18214,0.115367979,2.878544169,1.037940014,1.437889823,1.139549551,2.17888553,0.543422863,0.341179223,0.681849761,0.865129317,0.454959704,1.010884101,0.425914239,1.036246178,0.361014305,0.23177002,0.089274487,0.493313383,0,1.113957224,0.779836791,1.315833807,0.386950259,0.370043579,1.202311917,1.265505736,0.448355638,0.187066381,0.080089678,0.042286944,0.014463202,0,0.061450833,0.138127535,0,0.037514696,0.575975235,0,0.152475185,0.82778901,0.852237899,2.012181613,0.025632246,Baked Products
5721,18215,0.106593513,2.919750323,1.178484499,1.58838137,0.834313064,2.080611999,0.803320754,0.525702203,0.250680059,0.482203226,1.019109736,1.354584696,0.595187847,0.882886004,0.3155083,0.559956369,0.130575852,0.299642203,0,1.094135921,0.678319575,1.25513282,0.397607787,0.328685768,0.743535001,0.687558235,0.448355638,0.531096508,0.065956205,0.00054214,0.001314837,0,0,0,0,0.007723614,0.623315665,0,0.194649173,0.689719815,1.929256512,1.015663127,0,Baked Products
5722,18216,0.198237936,2.154493182,0.75020367,0.082201265,0.813963965,3.014210544,3.898468366,0.080587587,0.155421637,0.430791852,1.419474275,1.359639116,0.870940015,0.436650496,0.725062343,0.472810841,0.393157218,1.337427395,0,0.481657661,0.334545369,0.223861796,0.554191472,0.457112657,0.371767501,0.249115302,0.394552962,0.434338035,0,0,0,0,0,0,0,0.214054442,0.213031936,0,0.097324586,0.022698451,0.024481068,0.111078807,0,Baked Products
5723,18217,0.139741496,2.32520439,0.949624898,0.088524439,0.203490991,3.069214386,0.70881243,0.021841496,0.065176815,0.560206689,0.454959704,0.449843425,0.305784582,0,0.206293888,0.11124961,0.103253411,1.348389914,0,0.767084423,0.671397947,0.837759721,0.363175773,0.250323598,0.134469096,0,0.304881834,0.232220336,0,0,0,0,0,0,0,0.019860721,0.015780143,0,0.004866229,0.035378275,0.018843004,0.120252281,0,Baked Products
5724,18218,0.207987343,2.301658017,1.168038625,0.132786659,0.203490991,2.882201323,0.661558268,0.643425268,0.200544047,0.478657614,0.436761315,0.748054235,0.409532923,0.022365025,0.221462557,0.287394825,0.095310841,1.012205979,0.001525035,1.561918669,1.425855434,1.093478773,0.356617294,0.117543255,0.189838724,0,0.430421413,0.937401024,0.044755996,0.011384946,0.017092875,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.085784489,0.090802506,0.094327245,0.70915881,Baked Products
5725,18219,0.155990507,2.066194281,1.244008617,0.094847614,0.542642643,2.893202092,2.787995559,0.643425268,0.115312827,0.824354779,2.438584011,1.541598254,0.862749357,0.002130002,0.791804483,0.648956057,0.555979904,2.74428408,0,0.723477556,0.625253758,1.164511843,1.01246519,0.346099583,0.276848139,0,0.627697894,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.038039472,0.028783801,0.130223448,0,Baked Products
5726,18220,0.165739914,2.295771423,1.149046127,0.202341576,1.017454956,2.808862867,1.488506103,0.070796572,0.46626491,0.655938211,1.0737049,0.990666419,0.551504336,0.636870724,0.609780464,0.535852287,0.179502083,1.271652277,0,0.81861981,0.629868177,0.885330353,0.56812824,0.21331924,0.980833406,0.976531986,0.466289864,0.425737282,0,0,0,0,0,0,0,0.081649633,0.113091028,0,0.014598688,0.069660762,0.116025424,0.255660736,0,Baked Products
5727,18221,0.159240309,2.28988483,1.101564882,0.214987924,0.983539791,2.834531327,1.890166481,0.643425268,0.391060892,0.652392599,0.709737138,0.924958953,0.52693236,0.957436089,0.412587777,0.743518225,0.117232334,1.414165032,0,0.937547628,0.655247481,1.015557648,0.396787977,0.187198517,0.67234548,0.627770562,0.394552962,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.07091309,0.134571688,0.268623254,0,Baked Products
5728,18222,0.178739123,2.201585929,1.225016119,0.145433008,0.983539791,2.801529022,1.748403994,0.643425268,0.215584851,0.797762689,1.019109736,0.833979384,0.404072484,0.891406013,0.455060048,0.491352443,0.169017891,2.009795265,0,0.836458983,0.689855623,1.094124528,0.423841703,0.224202875,1.044112981,1.076178106,0.430421413,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.05275433,0.080713339,0.18147525,0,Baked Products
5729,18223,0.152740705,2.625420653,0.721714923,0.870701094,0.746133634,2.630283727,0.803320754,0.777255979,0.862339403,0.63466454,0.400364539,1.531489413,0.311245021,0.731655832,0.203260155,0.420894357,0.087685973,0.58101354,0.00305007,1.066386097,0.964413546,0.95356515,0.333662617,0.080538897,0.711895214,0.697522847,0.358684511,0.232220336,0.01884463,0.015722069,0.021037384,0,0.00292623,0,0,0.017653975,0.320862916,0,0.061638905,0.455847503,0.813810041,0.97059345,0.093984903,Baked Products
5730,18224,0.178739123,2.395843511,1.281993613,0.455268546,0.406981982,2.651185187,0.516829425,0.643425268,0.135367232,0.482203226,0.655141973,0.773326337,0.668903774,0.269445306,0.333710702,0.45426924,0.069735765,0.734488815,0,0.800780638,0.920576567,0.995539237,0.495984972,0.102306166,0.688165374,0.229186078,1.147790434,0.937401024,0.042400418,0.011113876,0.015778038,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.215400469,0.408759647,0.460667941,0.6664384,Baked Products
5731,18225,0.123492485,2.831451422,0.873654906,1.410067857,1.322691443,2.229489064,0.850574916,0.643425268,1.113019462,0.434337464,0.673340361,1.713448552,0.933735063,1.111861264,0.212361356,0.177999376,0.10087064,0.760068028,0.006100139,1.213063738,1.139761463,0.768448665,0.479588774,0.165431247,0.640705693,0.647699786,0.286947608,0.937401024,0.028266945,0.090537431,0.010518692,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.937211196,1.815456639,0.570949054,0.076896738,Baked Products
5732,18226,0.162490112,1.966122193,0.911639902,0.056908568,1.390521773,2.948205934,5.41060155,0.076068657,0.200544047,1.05304675,2.202004965,1.688176449,1.351458645,0.593205674,0.849445423,0.854767835,0.852396619,0.869693224,0.001525035,0.846369634,0.666783528,0.34031298,0.466471816,0.589893,0.355947607,0,0.807040149,0.430037658,0,0.001355351,0,0.003925367,0.00195082,0,0,0.270326486,0.210401912,0,0.092458357,0.016906432,0.022552256,0.07917107,0,Baked Products
5733,18227,0.129992089,2.242792083,0.854662409,0.581732031,1.356606608,2.706189029,4.93805993,0.643425268,0.220598452,0.538933017,1.929029143,1.551707095,1.239519646,0.944656074,0.773602081,0.91780928,0.376636672,1.187606293,0.001525035,0.626353172,0.514507705,0.532532772,0.457453908,0.413578118,0.411317235,0,0.932579728,0.937401024,0,0.002168561,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.201468316,0.485170253,0.719519451,0,Baked Products
5734,18228,0.164115013,2.460596038,0.898345154,0.546322255,0.946233109,2.715356336,0.661558268,0.097156997,0.095258422,0.987452929,0.418562927,0.515550892,0.414993362,1.002166139,0.209327622,0.257728262,0.108972061,0.376379841,0,1.391455464,1.123610997,1.386651625,0.43941809,0.187198517,1.059932874,1.165859615,0.304881834,0.359081445,0.021200209,0.00054214,0.001314837,0,0,0,0,0.018757348,0.302452749,0,0.412007415,0.258762336,0.294663034,0.964211903,0,Baked Products
5735,18229,0.10204379,3.00216263,0.630550933,1.671214953,0.844487613,2.247823678,0.543422863,0.616080805,0.601632142,0.714440809,0.327570987,1.253496286,0.322165899,0.773190879,0.148652949,0.192832657,0.077996038,0.244829605,0,0.824566201,1.052087505,0.936775516,0.341860716,0.137133797,0.727715108,0.837027416,0.143473804,0.206418076,0,0,0,0,0,0,0,0.013240481,0.796897243,0,1.124098971,0.870681255,0.972269317,2.619824564,0,Baked Products
5736,18230,0.126742287,2.807905048,0.883151155,1.334189766,1.356606608,2.26249137,0.448914539,0.239503296,1.288495504,0.423700628,0.655141973,2.052094726,1.171264159,1.041571184,0.188091486,0.152041133,0.046066906,0.78564724,0.001525035,0.88403011,1.578131257,0.810638004,0.417283224,0.10665962,0.790994682,0.85695664,0.251079157,0.59130178,0.023555788,0.016806349,0.021037384,0,0.00487705,0,0,0.011033734,0.057860526,0,0.134632344,0.958813859,1.669757193,0.511919742,0.017088164,Baked Products
5737,18231,0.095219205,2.907977136,1.089219758,1.55170696,0.908926427,2.140749533,0.543422863,0.790812769,0.406101696,0.491067256,1.000911348,1.384911219,0.586997189,0.85306597,0.342811903,0.600747892,0.124539499,0.394650707,0,0.969261712,0.625253758,1.316049058,0.390229498,0.322155587,0.680255427,0.518159829,0.609763668,0.531096508,0.002355579,0.001084281,0.001314837,0,0,0,0,0.011033734,0.541784924,0,0.154097262,0.751866607,1.998248612,0.907575671,0,Baked Products
5738,18232,0.089369561,2.678399994,0.693226176,1.037000576,0.959799175,2.593614499,1.630268589,1.165883969,0.461251309,0.468020778,1.310283946,1.526434993,0.772652114,0.744435846,0.497532319,0.508039884,0.24606082,0.361763148,0,0.562925003,0.336852578,0.865742446,0.473030295,0.531121373,0.300577979,0.019929224,0.645632119,0.584851216,0,0.001897491,0,0,0.00390164,0,0,0.198607214,0.407653705,0,0.230334854,0.502496733,0.514844274,1.689913478,0,Baked Products
5739,18233,0.103993671,2.925636916,0.9306324,1.580793561,1.288776277,2.134149071,0.732439511,0.643425268,1.022774641,0.464475166,0.98271296,1.930788633,0.835447162,0.893536016,0.263934828,0.296665626,0.172036067,0.88796409,0.022875522,0.709602644,0.985178431,0.68557675,0.509921739,0.568125731,0.506236597,0.448407544,0.340750285,0.937401024,0.028266945,0.019245981,0.118032935,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.646357947,1.535778986,1.827914437,0.059808574,Baked Products
5740,18234,0.110493276,2.913863729,1.281993613,1.688287523,0.881794295,1.972804468,1.039591564,0.643425268,0.852312201,0.473339196,0.691538749,1.753883916,0.810875187,0.859455977,0.24876616,0.101978809,0.111354832,0.79660976,0,0.771048683,0.676012366,1.265034399,0.462372767,0.29821159,0.553696278,0.328832199,0.663566345,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.720401858,1.745722689,1.767289738,0,Baked Products
5741,18235,0.095544186,2.513575379,1.004703142,0.893464521,0.949624625,2.55034481,2.433589344,0.089625447,0.180489643,0.592117196,2.001822696,1.673013188,0.941925722,0.749760852,0.797871951,0.778747268,0.341848215,0.369071494,0,0.360747713,0.048451398,0.996615496,0.682081812,0.402694483,0.221478511,0,0.502158315,0.584851216,0,0,0,0,0,0,0,0.197503841,0.37083337,0,0.441204791,0.322944162,0.48190611,1.384995174,0,Baked Products
5742,18236,0.24698497,2.254565269,0.883151155,0.107493962,0.203490991,2.966540548,0.614304106,0.024854116,0.115312827,0.822581973,0.436761315,0.525659733,0.313975241,0.017040019,0.209327622,0.417186036,0.149955723,1.545715268,0,1.379562683,1.079774018,1.228441606,0.382851209,0.084892351,1.075752768,1.135965779,0.394552962,0.421436905,0,0,0,0,0,0,0,0.083856379,0.113091028,0,0.004866229,0.042422621,0.022552256,0.14398366,0,Baked Products
5743,18237,1.316169904,2.119173621,0.854662409,1.63770213,0.610472974,0.836058399,0.189016648,0.018828875,0.180489643,0.358106807,0.218380658,0.60147604,0.26483129,0.514395585,0.221462557,0.094562168,0.033517646,0.87700157,0,0.40831884,0.830595398,0.337299456,0.511561359,0.16325452,0.419227182,0.308902975,0.394552962,2.459815407,0.091867572,0.320675989,0.360265207,0,0.155090198,0.032500596,0,0.261499499,0.749556813,0.45469372,0.397408727,0.876473273,1.65106256,1.471744332,1.46103803,Baked Products
5744,18239,0.753954118,2.389956918,0.778692417,1.327866591,0.542642643,1.679450644,0.614304106,0.848052551,0.185503244,0.359879613,0.29117421,0.530714153,0.322165899,0.497355565,0.227530024,0.148332813,0.052420962,0.829497319,0.00305007,0.769066553,0.556037475,0.470970779,0.705856298,0.126250162,0.69607532,0.597876726,0.502158315,0.834273057,0.03768926,0.201676193,0.265596977,0,0.037065582,0.008125149,0,0.081649633,0.220922008,0,0.029197376,1.825111965,0.819744846,0.218169146,0.572453497,Baked Products
5745,18240,1.481909818,1.495194722,0.702722425,0.550116159,0.406981982,1.36042836,0.590677025,0.643425268,0.150408035,0.195008657,0.236579046,0.293156389,0.245719754,0.291810332,0.312474566,0.074166406,0.033358794,0.69429291,0.007625174,0.459854228,0.378382348,0.344402763,0.488606683,0.069655262,0.450866969,0.438442932,0.233144932,0.937401024,0.047111575,0.103006658,0.118335287,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.781765945,0.355049668,0.125237865,0.264866543,Baked Products
5746,18241,0.682458469,2.437049665,0.873654906,1.321543417,0.644388139,1.723453718,0.614304106,0.854830946,0.265720863,0.381153285,0.436761315,0.657074666,0.360388972,0.384465437,0.285170963,0.185416016,0.054009476,0.97931842,0.00305007,1.036654142,0.749843068,0.46494373,0.690279911,0.158901066,0.585336065,0.408549096,0.591829442,0.834273057,0.07537852,0.218211472,0.259022795,0,0.086811494,0,0,0.047445057,0.378723442,0,0.176806332,1.663718155,0.965741032,0.475425269,0.487012677,Baked Products
5747,18242,0.178739123,2.395843511,1.130053629,0.4173295,0.84787913,2.69518826,1.204981131,0.643425268,0.38103369,0.723304838,0.564150032,0.581258358,0.338547216,0.743370845,0.270002295,0.302228106,0.079425701,1.370314954,0,1.234867171,0.627560968,1.170754143,0.351698434,0.0565949,1.044112981,1.096107331,0.394552962,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.236376968,0.45386416,0.253865926,0,Baked Products
5748,18243,0.11699288,2.737265928,1.02559489,1.157140887,1.288776277,2.32849598,1.18135405,0.332141363,0.481305713,0.499931285,0.764332302,0.707618871,0.494169727,1.159786319,0.285170963,0.311498907,0.08164962,1.052401884,0,1.002957927,0.971335174,1.000059523,0.684541242,0.180668336,0.830544416,0.647699786,0.717369021,0.313927491,0.032978103,0.008674245,0.009203856,0,0.00585246,0,0,0.049651804,0.105200956,0,0.123277809,0.821370828,1.409219284,0.472234496,0.059808574,Baked Products
5749,18244,0.789701943,2.372297137,0.664737429,1.416391031,0.576557808,1.63544757,0.307152053,1.489740626,0.355965684,0.347469971,0.345769375,0.540822994,0.341277435,0.440910501,0.218428823,0.185416016,0.057504207,0.621209446,0.001525035,0.594639087,0.606796083,0.617126701,0.324644709,0.082715624,0.537876384,0.348761423,0.591829442,0.468741048,0.023555788,0.006505684,0.007889019,0,0.00195082,0.008125149,0,0.057375417,0.102570932,0,0.152475185,0.889309638,1.856851899,0.584908689,0.179425723,Baked Products
